(0, 3, 3, 4);0.0
(0, 3, 3, 5);0.0
(0, 3, 4, 0);0.0
(0, 3, 4, 1);0.0
(0, 3, 4, 2);0.0
(0, 3, 4, 3);0.0
(0, 3, 4, 4);0.0
(0, 3, 4, 5);0.0
(0, 3, 5, 0);0.0
(0, 3, 5, 1);0.0
(0, 3, 5, 2);0.0
(0, 3, 5, 3);0.0
(0, 3, 5, 4);0.0
(0, 3, 5, 5);0.0
(0, 4, 0, 0);0.00043221627
(0, 4, 0, 1);0.0031109462
(0, 4, 0, 2);0.0007715883
(0, 4, 0, 3);0.00037620243
(0, 4, 0, 4);0.0
(0, 4, 0, 5);0.0
(0, 4, 1, 0);0.0022565415
(0, 4, 1, 1);0.015240886
(0, 4, 1, 2);0.0007736477
(0, 4, 1, 3);0.015245643
(0, 4, 1, 4);0.0
(0, 4, 1, 5);0.0
(0, 4, 2, 0);0.006050601
(0, 4, 2, 1);0.00761262
(0, 4, 2, 2);0.0007689929
(0, 4, 2, 3);0.00041820187
(0, 4, 2, 4);0.0
(0, 4, 2, 5);0.0
(0, 4, 3, 0);0.0022753584
(0, 4, 3, 1);0.020995652
(0, 4, 3, 2);0.009102168
(0, 4, 3, 3);0.012894519
(0, 4, 3, 4);0.0
(0, 4, 3, 5);0.0
(0, 4, 4, 0);0.0039519486
(0, 4, 4, 1);0.033822827
(0, 4, 4, 2);0.014381424
(0, 4, 4, 3);0.04556145
(0, 4, 4, 4);0.0
(0, 4, 4, 5);0.0
(0, 4, 5, 0);0.0
(0, 4, 5, 1);0.0
(0, 4, 5, 2);0.0
(0, 4, 5, 3);0.0
(0, 4, 5, 4);0.0
(0, 4, 5, 5);0.0
(0, 5, 0, 0);0.0
(0, 5, 0, 1);0.0
(0, 5, 0, 2);0.0
(0, 5, 0, 3);0.0
(0, 5, 0, 4);0.0
(0, 5, 0, 5);0.0
(0, 5, 1, 0);0.0
(0, 5, 1, 1);0.0
(0, 5, 1, 2);0.0
(0, 5, 1, 3);0.0
(0, 5, 1, 4);0.0
(0, 5, 1, 5);0.0
(0, 5, 2, 0);0.0
(0, 5, 2, 1);0.0
(0, 5, 2, 2);0.0
(0, 5, 2, 3);0.0
(0, 5, 2, 4);0.0
(0, 5, 2, 5);0.0
(0, 5, 3, 0);0.0
(0, 5, 3, 1);0.0
(0, 5, 3, 2);0.0
(0, 5, 3, 3);0.0
(0, 5, 3, 4);0.0
(0, 5, 3, 5);0.0
(0, 5, 4, 0);0.0
(0, 5, 4, 1);0.0
(0, 5, 4, 2);0.0
(0, 5, 4, 3);0.0
(0, 5, 4, 4);0.0
(0, 5, 4, 5);0.0
(0, 5, 5, 0);0.0
(0, 5, 5, 1);0.0
(0, 5, 5, 2);0.0
(0, 5, 5, 3);0.0
(0, 5, 5, 4);0.0
(0, 5, 5, 5);0.0
(1, 0, 0, 0);0.021382142
(1, 0, 0, 1);0.0
(1, 0, 0, 2);0.0
(1, 0, 0, 3);0.0
(1, 0, 0, 4);0.0
(1, 0, 0, 5);0.0
(1, 0, 1, 0);0.10889499
(1, 0, 1, 1);0.0
(1, 0, 1, 2);0.0
(1, 0, 1, 3);0.0
(1, 0, 1, 4);0.0
(1, 0, 1, 5);0.0
(1, 0, 2, 0);0.01402784
(1, 0, 2, 1);0.0
(1, 0, 2, 2);0.0
(1, 0, 2, 3);0.0
(1, 0, 2, 4);0.0
(1, 0, 2, 5);0.0
(1, 0, 3, 0);0.64460105
(1, 0, 3, 1);0.0
(1, 0, 3, 2);0.0
(1, 0, 3, 3);0.0
(1, 0, 3, 4);0.0
(1, 0, 3, 5);0.0
(1, 0, 4, 0);0.0
(1, 0, 4, 1);0.0
(1, 0, 4, 2);0.0
(1, 0, 4, 3);0.0
(1, 0, 4, 4);0.0
(1, 0, 4, 5);0.0
(1, 0, 5, 0);0.0
(1, 0, 5, 1);0.0
(1, 0, 5, 2);0.0
(1, 0, 5, 3);0.0
(1, 0, 5, 4);0.0
(1, 0, 5, 5);0.0
(1, 1, 0, 0);0.0014780837
(1, 1, 0, 1);0.0
(1, 1, 0, 2);0.0
(1, 1, 0, 3);0.0
(1, 1, 0, 4);0.0
(1, 1, 0, 5);0.0
(1, 1, 1, 0);0.0062539913
(1, 1, 1, 1);0.0
(1, 1, 1, 2);0.0
(1, 1, 1, 3);0.0
(1, 1, 1, 4);0.0
(1, 1, 1, 5);0.0
(1, 1, 2, 0);0.0014819758
(1, 1, 2, 1);0.0
(1, 1, 2, 2);0.0
(1, 1, 2, 3);0.0
(1, 1, 2, 4);0.0
(1, 1, 2, 5);0.0
(1, 1, 3, 0);0.039920013
(1, 1, 3, 1);0.0
(1, 1, 3, 2);0.0
(1, 1, 3, 3);0.0
(1, 1, 3, 4);0.0
(1, 1, 3, 5);0.0
(1, 1, 4, 0);0.0
(1, 1, 4, 1);0.0
(1, 1, 4, 2);0.0
(1, 1, 4, 3);0.0
(1, 1, 4, 4);0.0
(1, 1, 4, 5);0.0
(1, 1, 5, 0);0.0
(1, 1, 5, 1);0.0
(1, 1, 5, 2);0.0
(1, 1, 5, 3);0.0
(1, 1, 5, 4);0.0
(1, 1, 5, 5);0.0
(1, 2, 0, 0);0.006247544
(1, 2, 0, 1);0.0
(1, 2, 0, 2);0.0
(1, 2, 0, 3);0.0
(1, 2, 0, 4);0.0
(1, 2, 0, 5);0.0
(1, 2, 1, 0);0.0015836614
(1, 2, 1, 1);0.0
(1, 2, 1, 2);0.0
(1, 2, 1, 3);0.0
(1, 2, 1, 4);0.0
(1, 2, 1, 5);0.0
(1, 2, 2, 0);0.0013879057
(1, 2, 2, 1);0.0
(1, 2, 2, 2);0.0
(1, 2, 2, 3);0.0
(1, 2, 2, 4);0.0
(1, 2, 2, 5);0.0
(1, 2, 3, 0);0.06365147
(1, 2, 3, 1);0.0
(1, 2, 3, 2);0.0
(1, 2, 3, 3);0.0
(1, 2, 3, 4);0.0
(1, 2, 3, 5);0.0
(1, 2, 4, 0);0.0
(1, 2, 4, 1);0.0
(1, 2, 4, 2);0.0
(1, 2, 4, 3);0.0
(1, 2, 4, 4);0.0
(1, 2, 4, 5);0.0
(1, 2, 5, 0);0.0
(1, 2, 5, 1);0.0
(1, 2, 5, 2);0.0
(1, 2, 5, 3);0.0
(1, 2, 5, 4);0.0
(1, 2, 5, 5);0.0
(1, 3, 0, 0);0.0016041776
(1, 3, 0, 1);0.0
(1, 3, 0, 2);0.0
(1, 3, 0, 3);0.0
(1, 3, 0, 4);0.0
(1, 3, 0, 5);0.0
(1, 3, 1, 0);0.0015004133
(1, 3, 1, 1);0.0
(1, 3, 1, 2);0.0
(1, 3, 1, 3);0.0
(1, 3, 1, 4);0.0
(1, 3, 1, 5);0.0
(1, 3, 2, 0);0.0016142682
(1, 3, 2, 1);0.0
(1, 3, 2, 2);0.0
(1, 3, 2, 3);0.0
(1, 3, 2, 4);0.0
(1, 3, 2, 5);0.0
(1, 3, 3, 0);0.07684739
(1, 3, 3, 1);0.0
(1, 3, 3, 2);0.0
(1, 3, 3, 3);0.0
(1, 3, 3, 4);0.0
(1, 3, 3, 5);0.0
(1, 3, 4, 0);0.0
(1, 3, 4, 1);0.0
(1, 3, 4, 2);0.0
(1, 3, 4, 3);0.0
(1, 3, 4, 4);0.0
(1, 3, 4, 5);0.0
(1, 3, 5, 0);0.0
(1, 3, 5, 1);0.0
(1, 3, 5, 2);0.0
(1, 3, 5, 3);0.0
(1, 3, 5, 4);0.0
(1, 3, 5, 5);0.0
(1, 4, 0, 0);0.0015142014
(1, 4, 0, 1);0.0
(1, 4, 0, 2);0.0
(1, 4, 0, 3);0.0
(1, 4, 0, 4);0.0
(1, 4, 0, 5);0.0
(1, 4, 1, 0);0.0014944198
(1, 4, 1, 1);0.0
(1, 4, 1, 2);0.0
(1, 4, 1, 3);0.0
(1, 4, 1, 4);0.0
(1, 4, 1, 5);0.0
(1, 4, 2, 0);0.0015501393
(1, 4, 2, 1);0.0
(1, 4, 2, 2);0.0
(1, 4, 2, 3);0.0
(1, 4, 2, 4);0.0
(1, 4, 2, 5);0.0
(1, 4, 3, 0);0.0014990389
(1, 4, 3, 1);0.0
(1, 4, 3, 2);0.0
(1, 4, 3, 3);0.0
(1, 4, 3, 4);0.0
(1, 4, 3, 5);0.0
(1, 4, 4, 0);0.0014652223
(1, 4, 4, 1);0.0
(1, 4, 4, 2);0.0
(1, 4, 4, 3);0.0
(1, 4, 4, 4);0.0
(1, 4, 4, 5);0.0
(1, 4, 5, 0);0.0
(1, 4, 5, 1);0.0
(1, 4, 5, 2);0.0
(1, 4, 5, 3);0.0
(1, 4, 5, 4);0.0
(1, 4, 5, 5);0.0
(1, 5, 0, 0);0.0
(1, 5, 0, 1);0.0
(1, 5, 0, 2);0.0
(1, 5, 0, 3);0.0
(1, 5, 0, 4);0.0
(1, 5, 0, 5);0.0
(1, 5, 1, 0);0.0
(1, 5, 1, 1);0.0
(1, 5, 1, 2);0.0
(1, 5, 1, 3);0.0
(1, 5, 1, 4);0.0
(1, 5, 1, 5);0.0
(1, 5, 2, 0);0.0
(1, 5, 2, 1);0.0
(1, 5, 2, 2);0.0
(1, 5, 2, 3);0.0
(1, 5, 2, 4);0.0
(1, 5, 2, 5);0.0
(1, 5, 3, 0);0.0
(1, 5, 3, 1);0.0
(1, 5, 3, 2);0.0
(1, 5, 3, 3);0.0
(1, 5, 3, 4);0.0
(1, 5, 3, 5);0.0
(1, 5, 4, 0);0.0
(1, 5, 4, 1);0.0
(1, 5, 4, 2);0.0
(1, 5, 4, 3);0.0
(1, 5, 4, 4);0.0
(1, 5, 4, 5);0.0
(1, 5, 5, 0);0.0
(1, 5, 5, 1);0.0
(1, 5, 5, 2);0.0
(1, 5, 5, 3);0.0
(1, 5, 5, 4);0.0
(1, 5, 5, 5);0.0
(2, 0, 0, 0);0.0
(2, 0, 0, 1);0.0
(2, 0, 0, 2);0.0
(2, 0, 0, 3);0.028039578
(2, 0, 0, 4);0.0
(2, 0, 0, 5);0.0
(2, 0, 1, 0);0.0
(2, 0, 1, 1);0.0
(2, 0, 1, 2);0.0
(2, 0, 1, 3);0.0
(2, 0, 1, 4);0.0
(2, 0, 1, 5);0.0
(2, 0, 2, 0);0.0
(2, 0, 2, 1);0.0
(2, 0, 2, 2);0.0
(2, 0, 2, 3);0.0
(2, 0, 2, 4);0.0
(2, 0, 2, 5);0.0
(2, 0, 3, 0);0.0
(2, 0, 3, 1);0.0
(2, 0, 3, 2);0.0
(2, 0, 3, 3);0.0
(2, 0, 3, 4);0.0
(2, 0, 3, 5);0.0
(2, 0, 4, 0);0.0
(2, 0, 4, 1);0.0
(2, 0, 4, 2);0.0
(2, 0, 4, 3);0.0
(2, 0, 4, 4);0.0
(2, 0, 4, 5);0.0
(2, 0, 5, 0);0.0
(2, 0, 5, 1);0.0
(2, 0, 5, 2);0.0
(2, 0, 5, 3);0.0
(2, 0, 5, 4);0.0
(2, 0, 5, 5);0.0
(2, 1, 0, 0);0.0
(2, 1, 0, 1);0.0
(2, 1, 0, 2);0.0
(2, 1, 0, 3);0.11363454
(2, 1, 0, 4);0.0
(2, 1, 0, 5);0.0
(2, 1, 1, 0);0.0
(2, 1, 1, 1);0.0
(2, 1, 1, 2);0.0
(2, 1, 1, 3);0.0
(2, 1, 1, 4);0.0
(2, 1, 1, 5);0.0
(2, 1, 2, 0);0.0
(2, 1, 2, 1);0.0
(2, 1, 2, 2);0.0
(2, 1, 2, 3);0.0
(2, 1, 2, 4);0.0
(2, 1, 2, 5);0.0
(2, 1, 3, 0);0.0
(2, 1, 3, 1);0.0
(2, 1, 3, 2);0.0
(2, 1, 3, 3);0.0
(2, 1, 3, 4);0.0
(2, 1, 3, 5);0.0
(2, 1, 4, 0);0.0
(2, 1, 4, 1);0.0
(2, 1, 4, 2);0.0
(2, 1, 4, 3);0.0
(2, 1, 4, 4);0.0
(2, 1, 4, 5);0.0
(2, 1, 5, 0);0.0
(2, 1, 5, 1);0.0
(2, 1, 5, 2);0.0
(2, 1, 5, 3);0.0
(2, 1, 5, 4);0.0
(2, 1, 5, 5);0.0
(2, 2, 0, 0);0.0
(2, 2, 0, 1);0.0
(2, 2, 0, 2);0.0
(2, 2, 0, 3);0.012509453
(2, 2, 0, 4);0.0
(2, 2, 0, 5);0.0
(2, 2, 1, 0);0.0
(2, 2, 1, 1);0.0
(2, 2, 1, 2);0.0
(2, 2, 1, 3);0.0
(2, 2, 1, 4);0.0
(2, 2, 1, 5);0.0
(2, 2, 2, 0);0.0
(2, 2, 2, 1);0.0
(2, 2, 2, 2);0.0
(2, 2, 2, 3);0.0
(2, 2, 2, 4);0.0
(2, 2, 2, 5);0.0
(2, 2, 3, 0);0.0
(2, 2, 3, 1);0.0
(2, 2, 3, 2);0.0
(2, 2, 3, 3);0.0
(2, 2, 3, 4);0.0
(2, 2, 3, 5);0.0
(2, 2, 4, 0);0.0
(2, 2, 4, 1);0.0
(2, 2, 4, 2);0.0
(2, 2, 4, 3);0.0
(2, 2, 4, 4);0.0
(2, 2, 4, 5);0.0
(2, 2, 5, 0);0.0
(2, 2, 5, 1);0.0
(2, 2, 5, 2);0.0
(2, 2, 5, 3);0.0
(2, 2, 5, 4);0.0
(2, 2, 5, 5);0.0
(2, 3, 0, 0);0.0
(2, 3, 0, 1);0.0
(2, 3, 0, 2);0.0
(2, 3, 0, 3);0.8369909
(2, 3, 0, 4);0.0
(2, 3, 0, 5);0.0
(2, 3, 1, 0);0.0
(2, 3, 1, 1);0.0
(2, 3, 1, 2);0.0
(2, 3, 1, 3);0.0
(2, 3, 1, 4);0.0
(2, 3, 1, 5);0.0
(2, 3, 2, 0);0.0
(2, 3, 2, 1);0.0
(2, 3, 2, 2);0.0
(2, 3, 2, 3);0.0
(2, 3, 2, 4);0.0
(2, 3, 2, 5);0.0
(2, 3, 3, 0);0.0
(2, 3, 3, 1);0.0
(2, 3, 3, 2);0.0
(2, 3, 3, 3);0.0
(2, 3, 3, 4);0.0
(2, 3, 3, 5);0.0
(2, 3, 4, 0);0.0
(2, 3, 4, 1);0.0
(2, 3, 4, 2);0.0
(2, 3, 4, 3);0.0
(2, 3, 4, 4);0.0
(2, 3, 4, 5);0.0
(2, 3, 5, 0);0.0
(2, 3, 5, 1);0.0
(2, 3, 5, 2);0.0
(2, 3, 5, 3);0.0
(2, 3, 5, 4);0.0
(2, 3, 5, 5);0.0
(2, 4, 0, 0);0.0
(2, 4, 0, 1);0.0
(2, 4, 0, 2);0.0
(2, 4, 0, 3);0.0044654245
(2, 4, 0, 4);0.0
(2, 4, 0, 5);0.0
(2, 4, 1, 0);0.0
(2, 4, 1, 1);0.0
(2, 4, 1, 2);0.0
(2, 4, 1, 3);0.0
(2, 4, 1, 4);0.0
(2, 4, 1, 5);0.0
(2, 4, 2, 0);0.0
(2, 4, 2, 1);0.0
(2, 4, 2, 2);0.0
(2, 4, 2, 3);0.0
(2, 4, 2, 4);0.0
(2, 4, 2, 5);0.0
(2, 4, 3, 0);0.0
(2, 4, 3, 1);0.0
(2, 4, 3, 2);0.0
(2, 4, 3, 3);0.0
(2, 4, 3, 4);0.0
(2, 4, 3, 5);0.0
(2, 4, 4, 0);0.0
(2, 4, 4, 1);0.0
(2, 4, 4, 2);0.0
(2, 4, 4, 3);0.0043601654
(2, 4, 4, 4);0.0
(2, 4, 4, 5);0.0
(2, 4, 5, 0);0.0
(2, 4, 5, 1);0.0
(2, 4, 5, 2);0.0
(2, 4, 5, 3);0.0
(2, 4, 5, 4);0.0
(2, 4, 5, 5);0.0
(2, 5, 0, 0);0.0
(2, 5, 0, 1);0.0
(2, 5, 0, 2);0.0
(2, 5, 0, 3);0.0
(2, 5, 0, 4);0.0
(2, 5, 0, 5);0.0
(2, 5, 1, 0);0.0
(2, 5, 1, 1);0.0
(2, 5, 1, 2);0.0
(2, 5, 1, 3);0.0
(2, 5, 1, 4);0.0
(2, 5, 1, 5);0.0
(2, 5, 2, 0);0.0
(2, 5, 2, 1);0.0
(2, 5, 2, 2);0.0
(2, 5, 2, 3);0.0
(2, 5, 2, 4);0.0
(2, 5, 2, 5);0.0
(2, 5, 3, 0);0.0
(2, 5, 3, 1);0.0
(2, 5, 3, 2);0.0
(2, 5, 3, 3);0.0
(2, 5, 3, 4);0.0
(2, 5, 3, 5);0.0
(2, 5, 4, 0);0.0
(2, 5, 4, 1);0.0
(2, 5, 4, 2);0.0
(2, 5, 4, 3);0.0
(2, 5, 4, 4);0.0
(2, 5, 4, 5);0.0
(2, 5, 5, 0);0.0
(2, 5, 5, 1);0.0
(2, 5, 5, 2);0.0
(2, 5, 5, 3);0.0
(2, 5, 5, 4);0.0
(2, 5, 5, 5);0.0
(3, 0, 0, 0);0.0
(3, 0, 0, 1);0.0
(3, 0, 0, 2);0.0
(3, 0, 0, 3);0.0
(3, 0, 0, 4);0.0
(3, 0, 0, 5);0.0
(3, 0, 1, 0);0.0
(3, 0, 1, 1);0.0
(3, 0, 1, 2);0.0
(3, 0, 1, 3);0.0
(3, 0, 1, 4);0.0
(3, 0, 1, 5);0.0
(3, 0, 2, 0);0.0
(3, 0, 2, 1);0.0
(3, 0, 2, 2);0.0
(3, 0, 2, 3);0.0
(3, 0, 2, 4);0.0
(3, 0, 2, 5);0.0
(3, 0, 3, 0);0.0
(3, 0, 3, 1);0.0
(3, 0, 3, 2);1.0
(3, 0, 3, 3);0.0
(3, 0, 3, 4);0.0
(3, 0, 3, 5);0.0
(3, 0, 4, 0);0.0
(3, 0, 4, 1);0.0
(3, 0, 4, 2);0.0
(3, 0, 4, 3);0.0
(3, 0, 4, 4);0.0
(3, 0, 4, 5);0.0
(3, 0, 5, 0);0.0
(3, 0, 5, 1);0.0
(3, 0, 5, 2);0.0
(3, 0, 5, 3);0.0
(3, 0, 5, 4);0.0
(3, 0, 5, 5);0.0
(3, 1, 0, 0);0.0
(3, 1, 0, 1);0.0
(3, 1, 0, 2);0.0
(3, 1, 0, 3);0.0
(3, 1, 0, 4);0.0
(3, 1, 0, 5);0.0
(3, 1, 1, 0);0.0
(3, 1, 1, 1);0.0
(3, 1, 1, 2);0.0
(3, 1, 1, 3);0.0
(3, 1, 1, 4);0.0
(3, 1, 1, 5);0.0
(3, 1, 2, 0);0.0
(3, 1, 2, 1);0.0
(3, 1, 2, 2);0.0
(3, 1, 2, 3);0.0
(3, 1, 2, 4);0.0
(3, 1, 2, 5);0.0
(3, 1, 3, 0);0.0
(3, 1, 3, 1);0.0
(3, 1, 3, 2);0.0
(3, 1, 3, 3);0.0
(3, 1, 3, 4);0.0
(3, 1, 3, 5);0.0
(3, 1, 4, 0);0.0
(3, 1, 4, 1);0.0
(3, 1, 4, 2);0.0
(3, 1, 4, 3);0.0
(3, 1, 4, 4);0.0
(3, 1, 4, 5);0.0
(3, 1, 5, 0);0.0
(3, 1, 5, 1);0.0
(3, 1, 5, 2);0.0
(3, 1, 5, 3);0.0
(3, 1, 5, 4);0.0
(3, 1, 5, 5);0.0
(3, 2, 0, 0);0.0
(3, 2, 0, 1);0.0
(3, 2, 0, 2);0.0
(3, 2, 0, 3);0.0
(3, 2, 0, 4);0.0
(3, 2, 0, 5);0.0
(3, 2, 1, 0);0.0
(3, 2, 1, 1);0.0
(3, 2, 1, 2);0.0
(3, 2, 1, 3);0.0
(3, 2, 1, 4);0.0
(3, 2, 1, 5);0.0
(3, 2, 2, 0);0.0
(3, 2, 2, 1);0.0
(3, 2, 2, 2);0.0
(3, 2, 2, 3);0.0
(3, 2, 2, 4);0.0
(3, 2, 2, 5);0.0
(3, 2, 3, 0);0.0
(3, 2, 3, 1);0.0
(3, 2, 3, 2);0.0
(3, 2, 3, 3);0.0
(3, 2, 3, 4);0.0
(3, 2, 3, 5);0.0
(3, 2, 4, 0);0.0
(3, 2, 4, 1);0.0
(3, 2, 4, 2);0.0
(3, 2, 4, 3);0.0
(3, 2, 4, 4);0.0
(3, 2, 4, 5);0.0
(3, 2, 5, 0);0.0
(3, 2, 5, 1);0.0
(3, 2, 5, 2);0.0
(3, 2, 5, 3);0.0
(3, 2, 5, 4);0.0
(3, 2, 5, 5);0.0
(3, 3, 0, 0);0.0
(3, 3, 0, 1);0.0
(3, 3, 0, 2);0.0
(3, 3, 0, 3);0.0
(3, 3, 0, 4);0.0
(3, 3, 0, 5);0.0
(3, 3, 1, 0);0.0
(3, 3, 1, 1);0.0
(3, 3, 1, 2);0.0
(3, 3, 1, 3);0.0
(3, 3, 1, 4);0.0
(3, 3, 1, 5);0.0
(3, 3, 2, 0);0.0
(3, 3, 2, 1);0.0
(3, 3, 2, 2);0.0
(3, 3, 2, 3);0.0
(3, 3, 2, 4);0.0
(3, 3, 2, 5);0.0
(3, 3, 3, 0);0.0
(3, 3, 3, 1);0.0
(3, 3, 3, 2);0.0
(3, 3, 3, 3);0.0
(3, 3, 3, 4);0.0
(3, 3, 3, 5);0.0
(3, 3, 4, 0);0.0
(3, 3, 4, 1);0.0
(3, 3, 4, 2);0.0
(3, 3, 4, 3);0.0
(3, 3, 4, 4);0.0
(3, 3, 4, 5);0.0
(3, 3, 5, 0);0.0
(3, 3, 5, 1);0.0
(3, 3, 5, 2);0.0
(3, 3, 5, 3);0.0
(3, 3, 5, 4);0.0
(3, 3, 5, 5);0.0
(3, 4, 0, 0);0.0
(3, 4, 0, 1);0.0
(3, 4, 0, 2);0.0
(3, 4, 0, 3);0.0
(3, 4, 0, 4);0.0
(3, 4, 0, 5);0.0
(3, 4, 1, 0);0.0
(3, 4, 1, 1);0.0
(3, 4, 1, 2);0.0
(3, 4, 1, 3);0.0
(3, 4, 1, 4);0.0
(3, 4, 1, 5);0.0
(3, 4, 2, 0);0.0
(3, 4, 2, 1);0.0
(3, 4, 2, 2);0.0
(3, 4, 2, 3);0.0
(3, 4, 2, 4);0.0
(3, 4, 2, 5);0.0
(3, 4, 3, 0);0.0
(3, 4, 3, 1);0.0
(3, 4, 3, 2);0.0
(3, 4, 3, 3);0.0
(3, 4, 3, 4);0.0
(3, 4, 3, 5);0.0
(3, 4, 4, 0);0.0
(3, 4, 4, 1);0.0
(3, 4, 4, 2);0.0
(3, 4, 4, 3);0.0
(3, 4, 4, 4);0.0
(3, 4, 4, 5);0.0
(3, 4, 5, 0);0.0
(3, 4, 5, 1);0.0
(3, 4, 5, 2);0.0
(3, 4, 5, 3);0.0
(3, 4, 5, 4);0.0
(3, 4, 5, 5);0.0
(3, 5, 0, 0);0.0
(3, 5, 0, 1);0.0
(3, 5, 0, 2);0.0
(3, 5, 0, 3);0.0
(3, 5, 0, 4);0.0
(3, 5, 0, 5);0.0
(3, 5, 1, 0);0.0
(3, 5, 1, 1);0.0
(3, 5, 1, 2);0.0
(3, 5, 1, 3);0.0
(3, 5, 1, 4);0.0
(3, 5, 1, 5);0.0
(3, 5, 2, 0);0.0
(3, 5, 2, 1);0.0
(3, 5, 2, 2);0.0
(3, 5, 2, 3);0.0
(3, 5, 2, 4);0.0
(3, 5, 2, 5);0.0
(3, 5, 3, 0);0.0
(3, 5, 3, 1);0.0
(3, 5, 3, 2);0.0
(3, 5, 3, 3);0.0
(3, 5, 3, 4);0.0
(3, 5, 3, 5);0.0
(3, 5, 4, 0);0.0
(3, 5, 4, 1);0.0
(3, 5, 4, 2);0.0
(3, 5, 4, 3);0.0
(3, 5, 4, 4);0.0
